1,Time,Displacement,Force
,(s),(mm),(N)
"","59.5400","14.8783","277.1966"
"","59.5600","14.8833","277.4208"
"","59.5800","14.8883","277.2162"
"","59.6000","14.8933","277.2216"
"","59.6200","14.8983","277.4128"
"","59.6400","14.9033","277.6859"
"","59.6600","14.9083","277.8284"
"","59.6800","14.9133","277.7719"
"","59.7000","14.9183","277.8064"
"","59.7200","14.9233","277.9245"
"","59.7400","14.9283","277.9079"
"","59.7600","14.9333","277.9263"
"","59.7800","14.9383","278.1806"
"","59.8000","14.9433","278.3595"
"","59.8200","14.9483","278.3457"
"","59.8400","14.9533","278.2887"
"","59.8600","14.9583","278.5222"
"","59.8800","14.9633","278.8050"
"","59.9000","14.9683","278.7860"
"","59.9200","14.9733","278.6879"
"","59.9400","14.9783","278.8669"
"","59.9600","14.9833","278.8794"
"","59.9800","14.9883","277.8692"
"","60.0000","14.9933","272.6084"
"","60.0200","14.9983","268.5394"
"","60.0400","15.0033","267.6736"
"","60.0600","15.0083","267.6444"
"","60.0800","15.0133","267.7333"
"","60.1000","15.0183","267.8308"
"","60.1200","15.0233","267.6451"
"","60.1400","15.0283","267.7072"
"","60.1600","15.0333","267.7859"
"","60.1800","15.0383","267.7375"
"","60.2000","15.0433","267.6624"
"","60.2200","15.0482","267.7273"
"","60.2400","15.0532","267.9266"
"","60.2600","15.0583","268.1138"
"","60.2800","15.0633","268.0811"
"","60.3000","15.0683","268.0439"
"","60.3200","15.0733","267.9242"
"","60.3400","15.0783","268.1062"
"","60.3600","15.0833","268.0031"
"","60.3800","15.0883","267.9373"
"","60.4000","15.0933","268.3773"
"","60.4200","15.0983","268.5342"
"","60.4400","15.1033","268.6484"
"","60.4600","15.1083","268.5172"
"","60.4800","15.1133","268.4545"
"","60.5000","15.1183","268.4712"
"","60.5200","15.1233","268.4059"
"","60.5400","15.1283","268.5807"
"","60.5600","15.1333","268.8165"
"","60.5800","15.1383","268.7970"
"","60.6000","15.1433","268.5476"
"","60.6200","15.1483","268.5638"
"","60.6400","15.1533","268.6332"
"","60.6600","15.1583","268.7756"
"","60.6800","15.1633","268.9380"
"","60.7000","15.1683","269.0008"
"","60.7200","15.1733","269.2535"
"","60.7400","15.1783","269.4197"
"","60.7600","15.1833","269.5386"
"","60.7800","15.1883","269.4314"
"","60.8000","15.1933","269.2724"
"","60.8200","15.1983","269.2063"
"","60.8400","15.2033","269.4750"
"","60.8600","15.2083","269.5395"
"","60.8800","15.2133","269.5029"
"","60.9000","15.2183","269.5715"
"","60.9200","15.2233","269.9070"
"","60.9400","15.2283","269.9615"
"","60.9600","15.2333","270.0272"
"","60.9800","15.2383","270.0024"
"","61.0000","15.2433","270.0411"
"","61.0200","15.2483","269.7802"
"","61.0400","15.2532","269.8864"
"","61.0600","15.2582","270.0448"
"","61.0800","15.2632","270.0154"
"","61.1000","15.2683","269.8766"
"","61.1200","15.2733","270.0719"
"","61.1400","15.2783","270.3892"
"","61.1600","15.2833","270.5297"
"","61.1800","15.2883","270.3869"
"","61.2000","15.2933","270.3993"
"","61.2200","15.2983","270.1575"
"","61.2400","15.3033","270.3072"
"","61.2600","15.3083","270.6444"
"","61.2800","15.3133","270.5763"
"","61.3000","15.3183","270.5671"
"","61.3200","15.3233","270.6164"
"","61.3400","15.3283","270.7162"
"","61.3600","15.3333","270.8555"
"","61.3800","15.3383","270.8503"
"","61.4000","15.3433","270.7697"
"","61.4200","15.3483","270.9258"
"","61.4400","15.3533","270.9566"
"","61.4600","15.3583","270.8838"
"","61.4800","15.3633","270.9854"
"","61.5000","15.3683","271.2697"
"","61.5200","15.3733","271.1945"
"","61.5400","15.3783","271.1324"
"","61.5600","15.3833","271.2507"
"","61.5800","15.3883","271.3569"
"","61.6000","15.3933","271.4536"
"","61.6200","15.3983","271.4992"
"","61.6400","15.4033","271.6816"
"","61.6600","15.4083","271.6479"
"","61.6800","15.4133","271.4065"
"","61.7000","15.4183","271.6059"
"","61.7200","15.4233","271.5994"
"","61.7400","15.4283","271.5432"
"","61.7600","15.4333","271.7311"
"","61.7800","15.4383","271.8970"
"","61.8000","15.4433","271.9125"
"","61.8200","15.4483","272.0530"
"","61.8400","15.4533","271.8541"
"","61.8600","15.4583","271.8781"
"","61.8800","15.4633","271.9637"
"","61.9000","15.4683","272.1295"
"","61.9200","15.4733","272.0038"
"","61.9400","15.4783","271.8722"
"","61.9600","15.4833","271.8933"
"","61.9800","15.4883","272.1646"
"","62.0000","15.4933","272.2634"
"","62.0200","15.4983","272.0374"
"","62.0400","15.5033","272.2771"
"","62.0600","15.5083","272.4633"
"","62.0800","15.5133","272.5345"
"","62.1000","15.5183","272.4598"
"","62.1200","15.5233","272.5691"
"","62.1400","15.5283","272.8712"
"","62.1600","15.5333","272.9348"
"","62.1800","15.5383","272.6144"
"","62.2000","15.5433","272.5486"
"","62.2200","15.5483","272.5916"
"","62.2400","15.5533","272.7096"
"","62.2600","15.5583","272.8640"
"","62.2800","15.5633","272.7519"
"","62.3000","15.5683","272.9406"
"","62.3200","15.5733","273.0926"
"","62.3400","15.5783","272.9854"
"","62.3600","15.5833","273.0985"
"","62.3800","15.5883","273.0801"
"","62.4000","15.5933","273.1695"
"","62.4200","15.5983","273.2004"
"","62.4400","15.6033","273.2664"
"","62.4600","15.6083","273.4063"
"","62.4800","15.6133","273.3698"
"","62.5000","15.6183","273.3349"
"","62.5200","15.6233","273.4778"
"","62.5400","15.6283","273.5499"
"","62.5600","15.6333","273.6691"
"","62.5800","15.6383","273.6596"
"","62.6000","15.6433","273.7039"
"","62.6200","15.6483","273.6226"
"","62.6400","15.6533","273.8403"
"","62.6600","15.6583","273.8386"
"","62.6800","15.6633","274.0418"
"","62.7000","15.6683","274.0035"
"","62.7200","15.6733","274.0966"
"","62.7400","15.6783","274.0686"
"","62.7600","15.6833","274.0502"
"","62.7800","15.6883","274.0079"
"","62.8000","15.6933","274.0630"
"","62.8200","15.6983","274.3450"
"","62.8400","15.7033","274.4705"
"","62.8600","15.7083","274.5234"
"","62.8800","15.7133","274.4686"
"","62.9000","15.7183","274.4282"
"","62.9200","15.7233","274.2189"
"","62.9400","15.7283","274.2783"
"","62.9600","15.7333","274.5113"
"","62.9800","15.7383","274.7393"
"","63.0000","15.7433","274.6673"
"","63.0200","15.7483","274.5869"
"","63.0400","15.7533","274.6274"
"","63.0600","15.7583","274.6673"
"","63.0800","15.7633","274.7437"
"","63.1000","15.7683","274.8951"
"","63.1200","15.7733","274.9045"
"","63.1400","15.7784","274.8317"
"","63.1600","15.7833","274.8595"
"","63.1800","15.7883","274.8758"
"","63.2000","15.7933","275.0255"
"","63.2200","15.7983","275.2168"
"","63.2400","15.8033","275.4231"
"","63.2600","15.8083","275.2925"
"","63.2800","15.8133","275.2091"
"","63.3000","15.8183","275.2727"
"","63.3200","15.8233","275.3496"
"","63.3400","15.8283","275.2327"
"","63.3600","15.8333","275.2997"
"","63.3800","15.8383","275.1943"
"","63.4000","15.8433","275.3521"
"","63.4200","15.8483","275.2482"
"","63.4400","15.8533","275.4258"
"","63.4600","15.8583","275.5731"
"","63.4800","15.8633","275.6855"
"","63.5000","15.8683","275.5323"
"","63.5200","15.8733","275.4651"
"","63.5400","15.8783","275.5374"
"","63.5600","15.8833","275.6335"
"","63.5800","15.8883","275.6668"
"","63.6000","15.8933","275.8583"
"","63.6200","15.8983","275.8375"
"","63.6400","15.9033","275.8020"
"","63.6600","15.9083","275.7971"
"","63.6800","15.9133","275.7652"
"","63.7000","15.9183","275.7730"
"","63.7200","15.9233","276.1328"
"","63.7400","15.9283","276.1025"
"","63.7600","15.9333","276.0648"
"","63.7800","15.9383","276.1130"
"","63.8000","15.9433","276.1068"
"","63.8200","15.9483","276.1219"
"","63.8400","15.9533","276.2314"
"","63.8600","15.9583","276.3203"
"","63.8800","15.9633","276.2856"
"","63.9000","15.9683","276.1792"
"","63.9200","15.9733","276.2233"
"","63.9400","15.9783","276.3404"
"","63.9600","15.9833","276.2027"
"","63.9800","15.9883","276.2206"
"","64.0000","15.9933","276.4168"
"","64.0200","15.9983","276.3494"
"","64.0400","16.0033","276.2641"
"","64.0600","16.0083","276.2960"
"","64.0800","16.0133","276.6087"
"","64.1000","16.0183","276.5696"
"","64.1200","16.0233","276.6495"
"","64.1400","16.0283","276.6251"
"","64.1600","16.0333","276.5897"
"","64.1800","16.0383","276.7705"
"","64.2000","16.0433","276.6412"
"","64.2200","16.0483","276.6785"
"","64.2400","16.0533","276.7936"
"","64.2600","16.0583","276.7508"
"","64.2800","16.0633","276.8443"
"","64.3000","16.0683","276.6170"
"","64.3200","16.0733","276.5555"
"","64.3400","16.0783","276.7145"
"","64.3600","16.0833","276.8259"
"","64.3800","16.0883","276.5950"
"","64.4000","16.0933","276.4473"
"","64.4200","16.0983","276.6028"
"","64.4400","16.1033","276.8863"
"","64.4600","16.1083","276.8702"
"","64.4800","16.1133","276.6069"
"","64.5000","16.1183","276.4677"
"","64.5200","16.1233","276.6004"
"","64.5400","16.1283","276.7302"
"","64.5600","16.1333","277.0951"
"","64.5800","16.1383","277.2354"
"","64.6000","16.1433","277.0191"
"","64.6200","16.1483","276.8950"
"","64.6400","16.1533","277.0238"
"","64.6600","16.1583","276.9352"
"","64.6800","16.1633","276.8625"
"","64.7000","16.1683","276.9297"
"","64.7200","16.1733","277.0136"
"","64.7400","16.1783","276.8994"
"","64.7600","16.1833","276.9322"
"","64.7800","16.1883","276.6826"
"","64.8000","16.1933","276.7576"
"","64.8200","16.1983","276.8206"
"","64.8400","16.2033","276.7959"
"","64.8600","16.2083","276.8047"
"","64.8800","16.2133","276.2672"
"","64.9000","16.2183","271.1475"
"","64.9200","16.2233","266.7120"
"","64.9400","16.2283","265.1742"
"","64.9600","16.2333","265.1096"
"","64.9800","16.2383","265.6940"
"","65.0000","16.2433","265.9412"
"","65.0200","16.2483","265.9114"
"","65.0400","16.2533","265.9310"
"","65.0600","16.2583","265.9005"
"","65.0800","16.2633","265.7189"
"","65.1000","16.2683","265.6952"
"","65.1200","16.2733","265.7401"
"","65.1400","16.2783","265.5971"
"","65.1600","16.2833","263.8551"
"","65.1800","16.2883","262.1567"
"","65.2000","16.2933","261.4459"
"","65.2200","16.2983","261.4985"
"","65.2400","16.3033","261.6490"
"","65.2600","16.3083","261.6589"
"","65.2800","16.3133","261.6047"
"","65.3000","16.3183","261.6181"
"","65.3200","16.3233","261.5070"
"","65.3400","16.3283","261.4089"
"","65.3600","16.3333","261.3076"
"","65.3800","16.3383","261.2198"
"","65.4000","16.3433","261.1960"
"","65.4200","16.3483","261.0797"
"","65.4400","16.3533","260.9012"
"","65.4600","16.3583","260.8469"
"","65.4800","16.3633","260.9915"
"","65.5000","16.3683","260.9498"
"","65.5200","16.3733","261.0620"
"","65.5400","16.3783","261.0956"
"","65.5600","16.3833","260.9603"
"","65.5800","16.3883","260.8995"
"","65.6000","16.3933","260.8989"
"","65.6200","16.3983","260.6239"
"","65.6400","16.4033","260.7020"
"","65.6600","16.4083","260.7632"
"","65.6800","16.4133","260.7640"
"","65.7000","16.4183","260.7346"
"","65.7200","16.4233","260.8504"
"","65.7400","16.4283","260.8941"
"","65.7600","16.4333","260.9870"
"","65.7800","16.4383","261.0264"
"","65.8000","16.4433","260.9088"
"","65.8200","16.4483","260.8193"
"","65.8400","16.4533","260.8493"
"","65.8600","16.4583","260.8529"
"","65.8800","16.4633","261.0661"
"","65.9000","16.4683","260.9362"
"","65.9200","16.4733","260.5952"
"","65.9400","16.4783","260.6051"
"","65.9600","16.4833","260.8156"
"","65.9800","16.4883","260.8433"
"","66.0000","16.4933","260.6905"
"","66.0200","16.4983","260.6384"
"","66.0400","16.5033","260.6559"
"","66.0600","16.5083","260.5300"
"","66.0800","16.5133","260.6968"
"","66.1000","16.5183","260.8081"
"","66.1200","16.5233","260.6258"
"","66.1400","16.5283","260.5949"
"","66.1600","16.5333","260.5883"
"","66.1800","16.5383","260.6910"
"","66.2000","16.5433","260.6371"
"","66.2200","16.5483","260.5097"
"","66.2400","16.5533","260.6319"
"","66.2600","16.5583","260.7484"
"","66.2800","16.5633","260.6073"
"","66.3000","16.5683","260.4361"
"","66.3200","16.5733","260.3536"
"","66.3400","16.5783","260.6168"
"","66.3600","16.5833","260.4087"
"","66.3800","16.5883","260.4881"
"","66.4000","16.5933","260.4585"
"","66.4200","16.5983","260.4977"
"","66.4400","16.6033","260.5901"
"","66.4600","16.6083","260.6743"
"","66.4800","16.6133","260.7370"
"","66.5000","16.6183","260.8178"
"","66.5200","16.6233","260.6997"
"","66.5400","16.6283","260.7282"
"","66.5600","16.6333","260.9061"
"","66.5800","16.6383","260.8697"
"","66.6000","16.6433","260.8939"
"","66.6200","16.6483","260.8781"
"","66.6400","16.6533","260.9193"
"","66.6600","16.6583","261.0840"
"","66.6800","16.6633","261.1194"
"","66.7000","16.6683","260.9768"
"","66.7200","16.6733","260.8441"
"","66.7400","16.6783","261.0031"
"","66.7600","16.6833","260.9126"
"","66.7800","16.6883","260.7959"
"","66.8000","16.6933","261.0370"
"","66.8200","16.6983","261.0343"
"","66.8400","16.7033","261.1282"
"","66.8600","16.7083","261.3632"
"","66.8800","16.7133","261.2836"
"","66.9000","16.7183","261.2727"
"","66.9200","16.7233","261.1294"
"","66.9400","16.7283","261.1457"
"","66.9600","16.7333","261.0168"
"","66.9800","16.7383","260.9987"
"","67.0000","16.7433","261.0703"
"","67.0200","16.7483","261.0236"
"","67.0400","16.7533","261.1513"
"","67.0600","16.7583","261.6116"
"","67.0800","16.7633","261.9223"
"","67.1000","16.7683","261.4959"
"","67.1200","16.7733","261.3086"
"","67.1400","16.7783","261.3406"
"","67.1600","16.7833","261.4697"
"","67.1800","16.7883","261.5015"
"","67.2000","16.7933","261.5018"
"","67.2200","16.7983","261.6264"
"","67.2400","16.8033","261.7361"
"","67.2600","16.8083","261.6514"
"","67.2800","16.8133","261.8414"
"","67.3000","16.8183","261.5571"
"","67.3200","16.8233","261.4870"
"","67.3400","16.8283","261.6791"
"","67.3600","16.8333","261.5695"
"","67.3800","16.8383","261.6243"
"","67.4000","16.8433","261.5805"
"","67.4200","16.8483","261.5173"
"","67.4400","16.8533","261.5115"
"","67.4600","16.8583","261.5823"
"","67.4800","16.8633","261.9686"
"","67.5000","16.8683","261.9996"
"","67.5200","16.8733","262.0586"
"","67.5400","16.8783","262.1009"
"","67.5600","16.8833","262.1128"
"","67.5800","16.8883","262.1364"
"","67.6000","16.8933","262.0752"
"","67.6200","16.8983","262.1465"
"","67.6400","16.9033","262.1698"
"","67.6600","16.9083","262.1418"
"","67.6800","16.9133","262.0607"
"","67.7000","16.9183","261.9976"
"","67.7200","16.9233","262.1121"
"","67.7400","16.9283","262.2618"
"","67.7600","16.9333","262.2242"
"","67.7800","16.9383","262.3172"
"","67.8000","16.9433","262.2076"
"","67.8200","16.9483","262.1404"
"","67.8400","16.9533","262.1925"
"","67.8600","16.9583","262.2824"
"","67.8800","16.9633","262.3553"
"","67.9000","16.9683","262.2849"
"","67.9200","16.9733","262.3238"
"","67.9400","16.9783","262.4673"
"","67.9600","16.9833","262.2811"
"","67.9800","16.9883","262.1636"
"","68.0000","16.9933","262.2750"
"","68.0200","16.9983","262.5497"
"","68.0400","17.0033","262.8002"
"","68.0600","17.0083","262.6685"
"","68.0800","17.0133","262.3664"
"","68.1000","17.0183","262.4757"
"","68.1200","17.0233","262.4594"
"","68.1400","17.0283","262.7143"
"","68.1600","17.0333","262.7777"
"","68.1800","17.0383","262.7702"
"","68.2000","17.0433","262.7537"
"","68.2200","17.0483","262.7051"
"","68.2400","17.0533","262.6853"
"","68.2600","17.0583","262.8637"
"","68.2800","17.0633","262.7436"
"","68.3000","17.0683","262.7703"
"","68.3200","17.0733","262.7567"
"","68.3400","17.0783","262.8448"
"","68.3600","17.0833","263.0281"
"","68.3800","17.0883","262.7755"
"","68.4000","17.0933","262.7719"
"","68.4200","17.0983","262.7935"
"","68.4400","17.1033","262.7238"
"","68.4600","17.1083","262.7404"
"","68.4800","17.1133","262.8106"
"","68.5000","17.1183","262.8716"
"","68.5200","17.1233","262.8263"
"","68.5400","17.1283","263.0632"
"","68.5600","17.1333","263.0849"
"","68.5800","17.1383","263.1081"
"","68.6000","17.1433","263.1756"
"","68.6200","17.1483","263.1528"
"","68.6400","17.1533","263.0485"
"","68.6600","17.1583","263.0735"
"","68.6800","17.1633","263.1796"
"","68.7000","17.1683","263.1546"
"","68.7200","17.1733","263.0165"
"","68.7400","17.1783","263.1189"
"","68.7600","17.1833","263.1978"
"","68.7800","17.1882","263.2601"
"","68.8000","17.1933","263.1316"
"","68.8200","17.1983","263.2390"
"","68.8400","17.2033","263.3802"
"","68.8600","17.2083","263.3405"
"","68.8800","17.2133","263.1439"
"","68.9000","17.2183","263.3022"
"","68.9200","17.2233","263.5308"
"","68.9400","17.2283","263.5477"
"","68.9600","17.2333","263.4002"
"","68.9800","17.2383","263.4374"
"","69.0000","17.2433","263.4059"
"","69.0200","17.2483","263.5355"
"","69.0400","17.2533","263.4082"
"","69.0600","17.2583","263.3864"
"","69.0800","17.2633","263.4144"
"","69.1000","17.2683","263.5407"
"","69.1200","17.2733","263.5484"
"","69.1400","17.2783","263.5547"
"","69.1600","17.2833","263.5218"
"","69.1800","17.2883","263.5190"
"","69.2000","17.2933","263.4355"
"","69.2200","17.2983","263.5568"
"","69.2400","17.3033","263.6555"
"","69.2600","17.3083","263.6460"
"","69.2800","17.3133","263.6849"
"","69.3000","17.3183","263.7239"
"","69.3200","17.3233","263.3739"
"","69.3400","17.3283","263.5040"
"","69.3600","17.3333","263.5826"
"","69.3800","17.3383","263.6460"
"","69.4000","17.3433","263.5429"
"","69.4200","17.3483","263.7487"
"","69.4400","17.3533","263.9197"
"","69.4600","17.3583","263.7902"
"","69.4800","17.3633","263.9103"
"","69.5000","17.3683","263.9691"
"","69.5200","17.3733","263.8866"
"","69.5400","17.3783","263.7681"
"","69.5600","17.3833","263.7549"
"","69.5800","17.3883","262.5380"
"","69.6000","17.3933","255.5114"
"","69.6200","17.3983","252.1618"
"","69.6400","17.4032","251.6835"
"","69.6600","17.4083","252.2571"
"","69.6800","17.4133","252.9636"
"","69.7000","17.4183","252.9449"
"","69.7200","17.4233","253.0105"
"","69.7400","17.4283","253.2789"
"","69.7600","17.4333","253.2493"
"","69.7800","17.4383","253.2850"
"","69.8000","17.4433","253.0953"
"","69.8200","17.4483","252.8140"
"","69.8400","17.4533","252.9507"
"","69.8600","17.4583","253.1471"
"","69.8800","17.4633","253.3001"
"","69.9000","17.4682","253.3406"
"","69.9200","17.4732","253.1902"
"","69.9400","17.4783","253.0307"
"","69.9600","17.4833","253.0175"
"","69.9800","17.4883","253.3189"
"","70.0000","17.4933","253.3376"
"","70.0200","17.4983","253.3188"
"","70.0400","17.5033","253.2564"
"","70.0600","17.5083","253.4660"
"","70.0800","17.5133","253.4014"
"","70.1000","17.5183","253.5223"
"","70.1200","17.5233","253.6060"
"","70.1400","17.5283","253.5314"
"","70.1600","17.5333","253.3637"
"","70.1800","17.5383","253.4328"
"","70.2000","17.5433","253.6286"
"","70.2200","17.5483","253.5154"
"","70.2400","17.5533","253.5147"
"","70.2600","17.5583","253.3927"
"","70.2800","17.5633","253.1662"
"","70.3000","17.5683","253.2452"
"","70.3200","17.5733","253.3977"
"","70.3400","17.5783","253.4731"
"","70.3600","17.5833","253.5212"
"","70.3800","17.5883","253.5767"
"","70.4000","17.5933","253.5259"
"","70.4200","17.5983","253.3556"
"","70.4400","17.6033","253.4230"
"","70.4600","17.6083","253.4927"
"","70.4800","17.6133","253.5104"
"","70.5000","17.6183","253.5712"
"","70.5200","17.6233","253.7928"
"","70.5400","17.6283","253.7423"
"","70.5600","17.6333","253.4471"
"","70.5800","17.6383","253.6781"
"","70.6000","17.6433","254.0210"
"","70.6200","17.6483","253.8687"
"","70.6400","17.6533","253.8136"
"","70.6600","17.6583","253.7461"
"","70.6800","17.6633","253.8044"
"","70.7000","17.6683","253.9440"
"","70.7200","17.6733","253.7774"
"","70.7400","17.6783","253.7199"
"","70.7600","17.6833","253.7884"
"","70.7800","17.6883","253.9202"
"","70.8000","17.6933","253.8682"
"","70.8200","17.6983","253.7549"
"","70.8400","17.7033","253.7552"
"","70.8600","17.7083","253.9625"
"","70.8800","17.7133","254.1166"
"","70.9000","17.7183","254.0912"
"","70.9200","17.7233","254.0051"
"","70.9400","17.7283","254.0396"
"","70.9600","17.7333","254.1022"
"","70.9800","17.7383","254.1823"
"","71.0000","17.7433","253.9816"
"","71.0200","17.7483","254.0410"
"","71.0400","17.7533","254.1229"
"","71.0600","17.7583","254.1840"
"","71.0800","17.7633","253.9883"
"","71.1000","17.7683","254.1668"
"","71.1200","17.7733","254.4054"
"","71.1400","17.7783","254.4996"
"","71.1600","17.7833","254.4148"
"","71.1800","17.7883","254.4654"
"","71.2000","17.7933","254.5495"
"","71.2200","17.7983","254.4191"
"","71.2400","17.8033","254.2211"
"","71.2600","17.8083","254.3279"
"","71.2800","17.8133","254.4374"
"","71.3000","17.8183","254.3132"
"","71.3200","17.8233","254.1544"
"","71.3400","17.8283","254.2589"
"","71.3600","17.8333","254.3373"
"","71.3800","17.8383","254.4539"
"","71.4000","17.8433","254.3617"
"","71.4200","17.8483","254.3468"
"","71.4400","17.8533","254.5726"
"","71.4600","17.8583","254.7292"
"","71.4800","17.8633","254.8025"
"","71.5000","17.8683","254.8782"
"","71.5200","17.8733","254.8690"
"","71.5400","17.8783","254.5620"
"","71.5600","17.8833","254.6225"
"","71.5800","17.8883","254.6055"
"","71.6000","17.8933","254.6727"
"","71.6200","17.8983","254.5939"
"","71.6400","17.9033","254.6507"
"","71.6600","17.9083","254.7743"
"","71.6800","17.9133","254.8180"
"","71.7000","17.9183","254.7540"
"","71.7200","17.9233","254.8077"
"","71.7400","17.9283","254.8307"
"","71.7600","17.9333","254.8392"
"","71.7800","17.9383","254.8602"
"","71.8000","17.9433","254.8518"
"","71.8200","17.9483","254.6295"
"","71.8400","17.9533","254.5571"
"","71.8600","17.9583","254.8628"
"","71.8800","17.9633","255.1559"
"","71.9000","17.9683","255.0023"
"","71.9200","17.9733","254.8425"
"","71.9400","17.9783","254.8245"
"","71.9600","17.9833","254.9880"
"","71.9800","17.9883","255.0610"
"","72.0000","17.9933","255.1148"
"","72.0200","17.9983","254.9054"
"","72.0400","18.0033","255.0028"
"","72.0600","18.0083","255.0073"
"","72.0800","18.0133","255.0954"
"","72.1000","18.0183","255.1913"
"","72.1200","18.0233","255.2181"
"","72.1400","18.0283","255.0308"
"","72.1600","18.0333","254.9055"
"","72.1800","18.0383","255.1383"
"","72.2000","18.0433","255.1109"
"","72.2200","18.0483","255.0475"
"","72.2400","18.0533","255.1260"
"","72.2600","18.0583","255.0523"
"","72.2800","18.0633","255.1271"
"","72.3000","18.0683","255.2041"
"","72.3200","18.0733","255.2098"
"","72.3400","18.0783","255.1935"
"","72.3600","18.0833","255.2669"
"","72.3800","18.0883","255.2340"
"","72.4000","18.0933","255.2619"
"","72.4200","18.0983","255.0385"
"","72.4400","18.1033","255.1876"
"","72.4600","18.1083","255.3473"
"","72.4800","18.1133","255.2874"
"","72.5000","18.1183","255.3354"
"","72.5200","18.1233","255.2967"
"","72.5400","18.1283","255.3198"
"","72.5600","18.1333","255.4510"
"","72.5800","18.1383","255.4183"
"","72.6000","18.1433","255.5042"
"","72.6200","18.1483","255.4906"
"","72.6400","18.1533","255.4144"
"","72.6600","18.1583","255.3159"
"","72.6800","18.1633","255.4929"
"","72.7000","18.1683","255.5424"
"","72.7200","18.1733","255.4683"
"","72.7400","18.1783","255.4221"
"","72.7600","18.1833","255.5216"
"","72.7800","18.1883","255.4877"
"","72.8000","18.1933","255.7296"
"","72.8200","18.1983","255.6769"
"","72.8400","18.2033","255.4740"
"","72.8600","18.2083","255.4679"
"","72.8800","18.2133","255.3537"
"","72.9000","18.2183","255.3519"
"","72.9200","18.2233","255.5852"
"","72.9400","18.2283","255.4783"
"","72.9600","18.2333","255.5906"
"","72.9800","18.2383","255.6939"
"","73.0000","18.2433","255.7818"
"","73.0200","18.2483","255.9727"
"","73.0400","18.2533","255.8439"
"","73.0600","18.2583","256.0527"
"","73.0800","18.2633","256.1388"
"","73.1000","18.2683","255.8660"
"","73.1200","18.2733","255.6454"
"","73.1400","18.2783","255.5937"
"","73.1600","18.2833","255.8614"
"","73.1800","18.2883","255.8345"
"","73.2000","18.2932","255.6782"
"","73.2200","18.2982","255.6151"
"","73.2400","18.3032","255.5996"
"","73.2600","18.3083","255.7084"
"","73.2800","18.3133","255.7836"
"","73.3000","18.3183","255.8761"
"","73.3200","18.3233","255.8894"
"","73.3400","18.3283","255.8566"
"","73.3600","18.3333","256.0294"
"","73.3800","18.3383","256.1978"
"","73.4000","18.3433","256.2122"
"","73.4200","18.3483","255.9160"
"","73.4400","18.3533","255.7376"
"","73.4600","18.3583","255.7828"
"","73.4800","18.3633","256.0246"
"","73.5000","18.3684","256.0078"
"","73.5200","18.3734","256.1014"
"","73.5400","18.3783","256.0102"
"","73.5600","18.3833","255.9333"
"","73.5800","18.3883","256.0011"
"","73.6000","18.3933","256.0601"
"","73.6200","18.3983","256.1757"
"","73.6400","18.4033","256.4114"
"","73.6600","18.4083","256.0043"
"","73.6800","18.4133","256.0052"
"","73.7000","18.4183","255.9474"
"","73.7200","18.4233","256.0420"
"","73.7400","18.4283","256.1804"
"","73.7600","18.4333","256.0047"
"","73.7800","18.4383","255.9669"
"","73.8000","18.4433","256.0941"
"","73.8200","18.4483","255.9852"
"","73.8400","18.4533","255.8961"
"","73.8600","18.4582","255.8694"
"","73.8800","18.4632","255.7707"
"","73.9000","18.4682","255.8121"
"","73.9200","18.4732","255.7617"
"","73.9400","18.4783","255.7307"
"","73.9600","18.4833","255.6890"
"","73.9800","18.4883","255.9003"
"","74.0000","18.4933","256.1094"
"","74.0200","18.4983","256.0917"
"","74.0400","18.5033","255.9544"
"","74.0600","18.5083","255.6959"
"","74.0800","18.5133","255.8007"
"","74.1000","18.5183","255.7650"
"","74.1200","18.5233","255.9464"
"","74.1400","18.5283","256.0518"
"","74.1600","18.5333","256.0840"
"","74.1800","18.5383","255.9931"
"","74.2000","18.5433","256.0305"
"","74.2200","18.5483","255.7696"
"","74.2400","18.5533","255.7187"
"","74.2600","18.5583","255.8802"
"","74.2800","18.5633","256.0618"
"","74.3000","18.5683","256.0475"
"","74.3200","18.5733","256.1205"
"","74.3400","18.5783","256.0547"
"","74.3600","18.5833","256.0686"
"","74.3800","18.5883","255.9299"
"","74.4000","18.5933","255.6725"
"","74.4200","18.5983","255.9286"
"","74.4400","18.6033","256.0406"
"","74.4600","18.6083","255.9591"
"","74.4800","18.6133","255.7712"
"","74.5000","18.6183","255.8897"
"","74.5200","18.6233","255.9760"
"","74.5400","18.6283","255.8986"
"","74.5600","18.6333","255.8902"
"","74.5800","18.6383","255.9529"
"","74.6000","18.6433","255.6872"
"","74.6200","18.6483","255.9285"
"","74.6400","18.6533","256.1579"
"","74.6600","18.6583","256.1538"
"","74.6800","18.6633","256.0057"
"","74.7000","18.6683","255.9011"
"","74.7200","18.6733","255.9894"
"","74.7400","18.6783","255.9815"
"","74.7600","18.6833","256.1893"
"","74.7800","18.6883","256.2914"
"","74.8000","18.6933","256.2351"
"","74.8200","18.6983","255.7723"
"","74.8400","18.7033","255.6852"
"","74.8600","18.7083","255.7058"
"","74.8800","18.7133","255.7201"
"","74.9000","18.7183","255.8424"
"","74.9200","18.7233","255.9396"
"","74.9400","18.7283","256.0484"
"","74.9600","18.7333","256.1836"
"","74.9800","18.7383","256.1173"
"","75.0000","18.7433","255.9580"
"","75.0200","18.7483","255.9269"
"","75.0400","18.7533","255.9637"
