Time,Displacement,Force
(s),(mm),(kN)
0,0,-0.0002
0.02,0.0005,0.0001
0.04,0.0031,0.0009
0.06,0.0079,0.0025
0.08,0.0115,0.0033
0.1,0.0156,0.0037
0.12,0.0208,0.0043
0.14,0.0265,0.0047
0.16,0.0322,0.0052
0.18,0.0377,0.0059
0.2,0.0428,0.0065
0.22,0.0478,0.0073
0.24,0.0528,0.0094
0.26,0.0578,0.0123
0.28,0.0629,0.0158
0.3,0.0679,0.0207
0.32,0.0729,0.0268
0.34,0.0779,0.0334
0.36,0.0829,0.0411
0.38,0.0879,0.0494
0.4,0.0929,0.0584
0.42,0.0979,0.0677
0.44,0.103,0.0774
0.46,0.108,0.0885
0.48,0.113,0.1004
0.5,0.118,0.1121
0.52,0.123,0.1254
0.54,0.1279,0.14
0.56,0.1329,0.1551
0.58,0.1379,0.1753
0.6,0.1429,0.2013
0.62,0.1479,0.2249
0.64,0.1529,0.2485
0.66,0.1579,0.2784
0.68,0.163,0.3126
0.7,0.1679,0.3525
0.72,0.1729,0.3986
0.74,0.1779,0.4477
0.76,0.1829,0.4979
0.78,0.1879,0.5493
0.8,0.1929,0.6011
0.82,0.1979,0.6526
0.84,0.2029,0.7028
0.86,0.2079,0.7522
0.88,0.2129,0.8012
0.9,0.2179,0.8494
0.92,0.2229,0.8961
0.94,0.2279,0.9419
0.96,0.2329,0.9868
0.98,0.2379,1.031
1,0.2429,1.0744
1.02,0.2479,1.117
1.04,0.2529,1.1589
1.06,0.2579,1.2
1.08,0.2629,1.2401
1.1,0.2679,1.2793
1.12,0.2729,1.3176
1.14,0.2779,1.3555
1.16,0.2829,1.3929
1.18,0.2879,1.4291
1.2,0.2929,1.4644
1.22,0.298,1.4988
1.24,0.303,1.5326
1.26,0.3079,1.5657
1.28,0.313,1.5982
1.3,0.318,1.6303
1.32,0.323,1.6614
1.34,0.328,1.6918
1.36,0.333,1.7218
1.38,0.338,1.7507
1.4,0.343,1.7785
1.42,0.348,1.805
1.44,0.353,1.8304
1.46,0.358,1.8541
1.48,0.3629,1.877
1.5,0.3679,1.8998
1.52,0.373,1.9226
1.54,0.378,1.9456
1.56,0.383,1.9688
1.58,0.388,1.9919
1.6,0.393,2.015
1.62,0.398,2.0378
1.64,0.4029,2.0607
1.66,0.408,2.0836
1.68,0.4129,2.1065
1.7,0.418,2.1293
1.72,0.423,2.1519
1.74,0.428,2.1744
1.76,0.4329,2.1971
1.78,0.4379,2.2194
1.8,0.4429,2.2418
1.82,0.448,2.2641
1.84,0.453,2.2863
1.86,0.458,2.3084
1.88,0.463,2.3306
1.9,0.468,2.3527
1.92,0.473,2.3745
1.94,0.478,2.3965
1.96,0.483,2.4182
1.98,0.488,2.4396
2,0.493,2.4614
2.02,0.498,2.483
2.04,0.503,2.5046
2.06,0.508,2.5255
2.08,0.513,2.5468
2.1,0.518,2.5677
2.12,0.523,2.5885
2.14,0.528,2.609
2.16,0.533,2.6292
2.18,0.538,2.6491
2.2,0.543,2.6689
2.22,0.548,2.6887
2.24,0.553,2.7089
2.26,0.558,2.7289
2.28,0.563,2.7492
2.3,0.568,2.7694
2.32,0.573,2.7896
2.34,0.5779,2.8096
2.36,0.583,2.8299
2.38,0.588,2.8502
2.4,0.593,2.8704
2.42,0.598,2.8904
2.44,0.603,2.9109
2.46,0.608,2.9312
2.48,0.613,2.9515
2.5,0.618,2.9719
2.52,0.623,2.9922
2.54,0.6279,3.0128
2.56,0.6329,3.0333
2.58,0.6379,3.0539
2.6,0.643,3.0745
2.62,0.648,3.0951
2.64,0.653,3.1157
2.66,0.6579,3.1362
2.68,0.663,3.1571
2.7,0.668,3.1778
2.72,0.673,3.1985
2.74,0.6779,3.2194
2.76,0.6829,3.24
2.78,0.6879,3.2608
2.8,0.693,3.2818
2.82,0.698,3.3027
2.84,0.703,3.3234
2.86,0.708,3.3442
2.88,0.713,3.3651
2.9,0.718,3.3859
2.92,0.723,3.4066
2.94,0.728,3.4275
2.96,0.733,3.4484
2.98,0.738,3.4691
3,0.743,3.49
3.02,0.748,3.5107
3.04,0.753,3.5315
3.06,0.758,3.5524
3.08,0.763,3.5731
3.1,0.768,3.5938
3.12,0.773,3.6143
3.14,0.778,3.635
3.16,0.783,3.6558
3.18,0.788,3.6764
3.2,0.7929,3.6967
3.22,0.798,3.717
3.24,0.803,3.7374
3.26,0.808,3.7579
3.28,0.813,3.7782
3.3,0.818,3.7984
3.32,0.823,3.8186
3.34,0.828,3.8389
3.36,0.833,3.859
3.38,0.838,3.8793
3.4,0.8429,3.8994
3.42,0.848,3.9193
3.44,0.853,3.9392
3.46,0.858,3.959
3.48,0.863,3.9788
3.5,0.868,3.9983
3.52,0.8729,4.0178
3.54,0.878,4.0374
3.56,0.883,4.0567
3.58,0.888,4.0759
3.6,0.893,4.0953
3.62,0.898,4.1144
3.64,0.903,4.1329
3.66,0.9079,4.1514
3.68,0.9129,4.1698
3.7,0.9179,4.1878
3.72,0.9229,4.2061
3.74,0.928,4.2242
3.76,0.933,4.2422
3.78,0.938,4.2598
3.8,0.943,4.277
3.82,0.9479,4.2937
3.84,0.9529,4.3106
3.86,0.958,4.3272
3.88,0.963,4.3436
3.9,0.968,4.3598
3.92,0.973,4.3755
3.94,0.978,4.3909
3.96,0.983,4.4062
3.98,0.988,4.4211
4,0.993,4.4357
4.02,0.998,4.4499
4.04,1.003,4.4641
4.06,1.008,4.4778
4.08,1.013,4.4911
4.1,1.018,4.5041
4.12,1.023,4.5172
4.14,1.028,4.5297
4.16,1.033,4.5421
4.18,1.038,4.5542
4.2,1.043,4.5656
4.22,1.048,4.5769
4.24,1.053,4.588
4.26,1.0579,4.5986
4.28,1.0629,4.6088
4.3,1.0679,4.6188
4.32,1.0729,4.6285
4.34,1.0779,4.638
4.36,1.0829,4.6471
4.38,1.088,4.6559
4.4,1.093,4.6649
4.42,1.098,4.6732
4.44,1.103,4.6808
4.46,1.108,4.6881
4.48,1.113,4.6953
4.5,1.118,4.7025
4.52,1.123,4.7093
4.54,1.128,4.7156
4.56,1.133,4.7221
4.58,1.138,4.7279
4.6,1.143,4.7335
4.62,1.148,4.739
4.64,1.153,4.7441
4.66,1.158,4.7493
4.68,1.163,4.7543
4.7,1.168,4.7587
4.72,1.173,4.7631
4.74,1.178,4.7673
4.76,1.183,4.7716
4.78,1.188,4.7759
4.8,1.193,4.7795
4.82,1.198,4.7832
4.84,1.203,4.7868
4.86,1.208,4.7905
4.88,1.213,4.7936
4.9,1.218,4.7967
4.92,1.223,4.7997
4.94,1.228,4.8029
4.96,1.233,4.8059
4.98,1.238,4.8086
5,1.243,4.8117
5.02,1.248,4.8145
5.04,1.253,4.8169
5.06,1.258,4.8193
5.08,1.263,4.8218
5.1,1.268,4.8245
5.12,1.273,4.8273
5.14,1.278,4.8298
5.16,1.283,4.8319
5.18,1.288,4.8341
5.2,1.293,4.8365
5.22,1.298,4.8389
5.24,1.3029,4.8409
5.26,1.308,4.8433
5.28,1.313,4.8454
5.3,1.318,4.8476
5.32,1.323,4.8498
5.34,1.328,4.8519
5.36,1.333,4.854
5.38,1.338,4.856
5.4,1.343,4.858
5.42,1.348,4.86
5.44,1.353,4.8619
5.46,1.358,4.8639
5.48,1.363,4.8658
5.5,1.368,4.8678
5.52,1.373,4.8698
5.54,1.3779,4.8717
5.56,1.3829,4.8736
5.58,1.3879,4.8753
5.6,1.3929,4.8776
5.62,1.398,4.8799
5.64,1.403,4.8819
5.66,1.408,4.8835
5.68,1.413,4.885
5.7,1.418,4.8866
5.72,1.423,4.8883
5.74,1.428,4.8903
5.76,1.433,4.8924
5.78,1.438,4.8941
5.8,1.443,4.8958
5.82,1.4481,4.8975
5.84,1.453,4.8993
5.86,1.458,4.9013
5.88,1.463,4.9029
5.9,1.468,4.9046
5.92,1.473,4.9064
5.94,1.478,4.9083
5.96,1.483,4.9102
5.98,1.488,4.9117
6,1.493,4.9135
6.02,1.498,4.9153
6.04,1.503,4.9173
6.06,1.508,4.919
6.08,1.513,4.9204
6.1,1.518,4.9219
6.12,1.523,4.9237
6.14,1.528,4.9255
6.16,1.533,4.9274
6.18,1.538,4.9293
6.2,1.543,4.9312
6.22,1.548,4.9327
6.24,1.553,4.9342
6.26,1.558,4.9359
6.28,1.563,4.9376
6.3,1.568,4.9392
6.32,1.573,4.941
6.34,1.578,4.9425
6.36,1.583,4.9443
6.38,1.588,4.9459
6.4,1.593,4.9475
6.42,1.598,4.9491
6.44,1.603,4.9507
6.46,1.608,4.9524
6.48,1.613,4.9539
6.5,1.6179,4.9555
6.52,1.623,4.9572
6.54,1.628,4.959
6.56,1.633,4.9607
6.58,1.638,4.9623
6.6,1.643,4.9639
6.62,1.648,4.9657
6.64,1.653,4.9675
6.66,1.658,4.969
6.68,1.663,4.9705
6.7,1.668,4.9719
6.72,1.673,4.9734
6.74,1.678,4.9751
6.76,1.683,4.9767
6.78,1.688,4.978
6.8,1.693,4.9798
6.82,1.698,4.9815
6.84,1.703,4.9831
6.86,1.708,4.9845
6.88,1.713,4.9859
6.9,1.718,4.9874
6.92,1.723,4.989
6.94,1.728,4.9907
6.96,1.733,4.9922
6.98,1.738,4.9939
7,1.743,4.9957
7.02,1.748,4.9974
7.04,1.753,4.9988
7.06,1.758,5
7.08,1.763,5.0015
7.1,1.768,5.0031
7.12,1.773,5.0046
7.14,1.778,5.0062
7.16,1.783,5.0075
7.18,1.788,5.0092
7.2,1.793,5.0107
7.22,1.798,5.0123
7.24,1.803,5.0136
7.26,1.808,5.0151
7.28,1.813,5.0165
7.3,1.818,5.018
7.32,1.823,5.0194
7.34,1.828,5.0208
7.36,1.833,5.0223
7.38,1.838,5.0239
7.4,1.843,5.0253
7.42,1.848,5.0265
7.44,1.8529,5.0279
7.46,1.858,5.0296
7.48,1.863,5.0313
7.5,1.868,5.0329
7.52,1.873,5.0345
7.54,1.878,5.0358
7.56,1.883,5.037
7.58,1.888,5.0385
7.6,1.893,5.0399
7.62,1.898,5.041
7.64,1.903,5.0425
7.66,1.908,5.0442
7.68,1.913,5.0455
7.7,1.918,5.047
7.72,1.923,5.0485
7.74,1.928,5.0498
7.76,1.933,5.0509
7.78,1.938,5.0522
7.8,1.943,5.0535
7.82,1.948,5.0548
7.84,1.953,5.0561
7.86,1.958,5.0576
7.88,1.963,5.0591
7.9,1.968,5.0605
7.92,1.973,5.062
7.94,1.978,5.0632
7.96,1.983,5.0646
7.98,1.988,5.0658
8,1.993,5.067
8.02,1.998,5.0681
8.04,2.003,5.0695
8.06,2.008,5.0709
8.08,2.013,5.0722
8.1,2.018,5.0735
8.12,2.023,5.0746
8.14,2.028,5.0757
8.16,2.033,5.077
8.18,2.038,5.0784
8.2,2.043,5.0799
8.22,2.048,5.0811
8.24,2.053,5.0823
8.26,2.058,5.0837
8.28,2.063,5.0851
8.3,2.068,5.0864
8.32,2.073,5.0878
8.34,2.078,5.0888
8.36,2.083,5.0898
8.38,2.088,5.0912
8.4,2.093,5.0925
8.42,2.098,5.0938
8.44,2.103,5.095
8.46,2.108,5.0962
8.48,2.113,5.0973
8.5,2.118,5.0985
8.52,2.123,5.1
8.54,2.128,5.1012
8.56,2.133,5.1022
8.58,2.138,5.1035
8.6,2.143,5.1047
8.62,2.148,5.1056
8.64,2.153,5.1068
8.66,2.158,5.1079
8.68,2.163,5.1091
8.7,2.168,5.1102
8.72,2.173,5.1114
8.74,2.178,5.1127
8.76,2.183,5.1138
8.78,2.188,5.1151
8.8,2.193,5.1163
8.82,2.198,5.1175
8.84,2.203,5.1185
8.86,2.208,5.1196
8.88,2.213,5.1204
8.9,2.218,5.1217
8.92,2.223,5.1227
8.94,2.228,5.1238
8.96,2.233,5.1249
8.98,2.238,5.1261
9,2.243,5.1272
9.02,2.248,5.1281
9.04,2.253,5.1292
9.06,2.258,5.1301
9.08,2.263,5.1314
9.1,2.268,5.1325
9.12,2.273,5.1334
9.14,2.278,5.1346
9.16,2.283,5.1358
9.18,2.288,5.1369
9.2,2.293,5.1377
9.22,2.298,5.1389
9.24,2.303,5.1401
9.26,2.308,5.141
9.28,2.313,5.1419
9.3,2.318,5.1429
9.32,2.323,5.1439
9.34,2.328,5.145
9.36,2.333,5.1458
9.38,2.338,5.1468
9.4,2.343,5.1478
9.42,2.348,5.1489
9.44,2.353,5.15
9.46,2.358,5.151
9.48,2.363,5.1521
9.5,2.368,5.1531
9.52,2.373,5.1541
9.54,2.378,5.1549
9.56,2.383,5.1558
9.58,2.388,5.1568
9.6,2.393,5.1577
9.62,2.398,5.1585
9.64,2.403,5.1596
9.66,2.408,5.1606
9.68,2.413,5.1615
9.7,2.418,5.1624
9.72,2.423,5.1633
9.74,2.428,5.1641
9.76,2.433,5.1651
9.78,2.438,5.166
9.8,2.443,5.167
9.82,2.448,5.1678
9.84,2.453,5.1687
9.86,2.458,5.1695
9.88,2.463,5.1704
9.9,2.468,5.1712
9.92,2.473,5.1717
9.94,2.478,5.1726
9.96,2.483,5.1735
9.98,2.488,5.1744
10,2.493,5.1752
10.02,2.498,5.1758
10.04,2.503,5.1769
10.06,2.508,5.1776
10.08,2.513,5.1783
10.1,2.518,5.1792
10.12,2.523,5.1801
10.14,2.528,5.181
10.16,2.533,5.1821
10.18,2.538,5.1826
10.2,2.543,5.1834
10.22,2.548,5.1844
10.24,2.553,5.1852
10.26,2.558,5.186
10.28,2.563,5.187
10.3,2.568,5.1879
10.32,2.573,5.189
10.34,2.578,5.1897
10.36,2.583,5.1904
10.38,2.588,5.1911
10.4,2.593,5.1917
10.42,2.598,5.1926
10.44,2.603,5.1935
10.46,2.608,5.1942
10.48,2.613,5.1953
10.5,2.618,5.1958
10.52,2.623,5.1964
10.54,2.628,5.1972
10.56,2.633,5.198
10.58,2.638,5.1987
10.6,2.643,5.1996
10.62,2.648,5.2003
10.64,2.653,5.201
10.66,2.658,5.2018
10.68,2.663,5.2027
10.7,2.668,5.2031
10.72,2.673,5.2039
10.74,2.6779,5.2049
10.76,2.683,5.2057
10.78,2.688,5.2062
10.8,2.693,5.2066
10.82,2.698,5.2072
10.84,2.703,5.2078
10.86,2.7079,5.2083
10.88,2.7129,5.209
10.9,2.7179,5.2099
10.92,2.723,5.2104
10.94,2.728,5.2109
10.96,2.733,5.2117
10.98,2.738,5.2123
11,2.743,5.2129
11.02,2.748,5.2134
11.04,2.753,5.214
11.06,2.758,5.2149
11.08,2.7631,5.2154
11.1,2.768,5.2159
11.12,2.773,5.2162
11.14,2.778,5.2167
11.16,2.783,5.217
11.18,2.788,5.2176
11.2,2.793,5.2182
11.22,2.798,5.2187
11.24,2.803,5.2192
11.26,2.808,5.2198
11.28,2.813,5.2202
11.3,2.818,5.2208
11.32,2.823,5.2214
11.34,2.828,5.222
11.36,2.833,5.2226
11.38,2.838,5.223
11.4,2.843,5.2234
11.42,2.848,5.2239
11.44,2.853,5.2246
11.46,2.858,5.2253
11.48,2.863,5.2261
11.5,2.868,5.2268
11.52,2.873,5.2274
11.54,2.878,5.2283
11.56,2.883,5.2293
11.58,2.888,5.23
11.6,2.893,5.2307
11.62,2.898,5.2313
11.64,2.903,5.2318
11.66,2.908,5.2323
11.68,2.913,5.2332
11.7,2.918,5.2341
11.72,2.923,5.2351
11.74,2.928,5.2358
11.76,2.933,5.2366
11.78,2.938,5.2371
11.8,2.943,5.2377
11.82,2.948,5.2385
11.84,2.953,5.2392
11.86,2.958,5.24
11.88,2.963,5.2408
11.9,2.968,5.2415
11.92,2.973,5.2419
11.94,2.978,5.2425
11.96,2.983,5.2434
11.98,2.988,5.2438
12,2.993,5.2441
12.02,2.998,5.2444
12.04,3.003,5.2449
12.06,3.008,5.2451
12.08,3.013,5.2453
12.1,3.018,5.2454
12.12,3.023,5.2457
12.14,3.028,5.246
12.16,3.033,5.246
12.18,3.038,5.2459
12.2,3.043,5.2459
12.22,3.048,5.2461
12.24,3.053,5.246
12.26,3.058,5.2459
12.28,3.063,5.246
12.3,3.068,5.2458
12.32,3.073,5.2462
12.34,3.078,5.2465
12.36,3.083,5.2464
12.38,3.088,5.2462
12.4,3.093,5.2462
12.42,3.098,5.2464
12.44,3.103,5.2466
12.46,3.108,5.2468
12.48,3.113,5.2471
12.5,3.118,5.2475
12.52,3.123,5.2475
12.54,3.128,5.2476
12.56,3.133,5.2479
12.58,3.138,5.2482
12.6,3.143,5.2484
12.62,3.148,5.2486
12.64,3.153,5.2489
12.66,3.158,5.2495
12.68,3.1631,5.2502
12.7,3.168,5.2506
12.72,3.173,5.2509
12.74,3.178,5.251
12.76,3.183,5.2514
12.78,3.1879,5.252
12.8,3.193,5.253
12.82,3.198,5.2536
12.84,3.203,5.254
12.86,3.208,5.2544
12.88,3.213,5.2546
12.9,3.218,5.2551
12.92,3.223,5.2552
12.94,3.228,5.2555
12.96,3.233,5.2558
12.98,3.238,5.2561
13,3.243,5.2564
13.02,3.248,5.2569
13.04,3.253,5.2572
13.06,3.258,5.2574
13.08,3.263,5.2578
13.1,3.268,5.2582
13.12,3.273,5.2583
13.14,3.278,5.258
13.16,3.283,5.258
13.18,3.288,5.2583
13.2,3.293,5.2587
13.22,3.298,5.2588
13.24,3.303,5.2585
13.26,3.308,5.2584
13.28,3.313,5.2584
13.3,3.318,5.2583
13.32,3.323,5.2582
13.34,3.328,5.2584
13.36,3.333,5.2585
13.38,3.338,5.2587
13.4,3.343,5.2589
13.42,3.348,5.2593
13.44,3.353,5.2598
13.46,3.358,5.2604
13.48,3.363,5.2609
13.5,3.368,5.2614
13.52,3.373,5.2622
13.54,3.378,5.2629
13.56,3.383,5.2637
13.58,3.388,5.2643
13.6,3.393,5.2651
13.62,3.398,5.2658
13.64,3.403,5.2666
13.66,3.408,5.2673
13.68,3.413,5.2679
13.7,3.418,5.2685
13.72,3.423,5.269
13.74,3.428,5.2693
13.76,3.433,5.2696
13.78,3.438,5.2699
13.8,3.443,5.2703
13.82,3.448,5.2708
13.84,3.453,5.2712
13.86,3.458,5.2715
13.88,3.463,5.2718
13.9,3.468,5.2719
13.92,3.4729,5.2722
13.94,3.478,5.2726
13.96,3.483,5.2727
13.98,3.488,5.2729
14,3.493,5.2731
14.02,3.498,5.2729
14.04,3.503,5.273
14.06,3.508,5.2731
14.08,3.513,5.2734
14.1,3.518,5.2733
14.12,3.523,5.2731
14.14,3.528,5.2731
14.16,3.533,5.2735
14.18,3.538,5.2734
14.2,3.543,5.2733
14.22,3.548,5.2731
14.24,3.553,5.2732
14.26,3.558,5.2733
14.28,3.563,5.2733
14.3,3.568,5.2733
14.32,3.573,5.2733
14.34,3.578,5.2731
14.36,3.583,5.2729
14.38,3.588,5.273
14.4,3.593,5.2731
14.42,3.598,5.2728
14.44,3.603,5.2727
14.46,3.608,5.2728
14.48,3.613,5.2727
14.5,3.618,5.2723
14.52,3.623,5.2724
14.54,3.628,5.2724
14.56,3.633,5.2724
14.58,3.638,5.2724
14.6,3.643,5.2722
14.62,3.648,5.2721
14.64,3.653,5.2718
14.66,3.658,5.2716
14.68,3.663,5.2716
14.7,3.6679,5.2715
14.72,3.673,5.2714
14.74,3.678,5.2716
14.76,3.683,5.2712
14.78,3.688,5.2712
14.8,3.693,5.271
14.82,3.698,5.2708
14.84,3.703,5.2706
14.86,3.708,5.2705
14.88,3.713,5.2703
14.9,3.718,5.2704
14.92,3.723,5.2702
14.94,3.728,5.2701
14.96,3.733,5.2701
14.98,3.738,5.2704
15,3.743,5.2704
15.02,3.748,5.2703
15.04,3.753,5.2701
15.06,3.758,5.27
15.08,3.763,5.2695
15.1,3.768,5.2694
15.12,3.773,5.2697
15.14,3.778,5.27
15.16,3.783,5.2696
15.18,3.788,5.2696
15.2,3.793,5.2695
15.22,3.798,5.2695
15.24,3.803,5.2694
15.26,3.808,5.2696
15.28,3.813,5.2694
15.3,3.818,5.2693
15.32,3.823,5.269
15.34,3.828,5.269
15.36,3.833,5.2689
15.38,3.838,5.2686
15.4,3.843,5.2681
15.42,3.848,5.268
15.44,3.853,5.2677
15.46,3.858,5.2673
15.48,3.863,5.2669
15.5,3.868,5.2665
15.52,3.873,5.2659
15.54,3.878,5.2653
15.56,3.883,5.2647
15.58,3.888,5.264
15.6,3.893,5.2631
15.62,3.898,5.2622
15.64,3.903,5.2616
15.66,3.908,5.2608
15.68,3.913,5.2599
15.7,3.918,5.259
15.72,3.923,5.2581
15.74,3.928,5.2569
15.76,3.933,5.256
15.78,3.938,5.255
15.8,3.943,5.2541
15.82,3.948,5.253
15.84,3.953,5.252
15.86,3.958,5.2507
15.88,3.963,5.2497
15.9,3.968,5.2486
15.92,3.973,5.2475
15.94,3.978,5.2462
15.96,3.983,5.2449
15.98,3.988,5.2436
16,3.993,5.2423
16.02,3.998,5.2409
16.04,4.003,5.24
16.06,4.008,5.2384
16.08,4.013,5.2372
16.1,4.018,5.2359
16.12,4.023,5.2347
16.14,4.028,5.2332
16.16,4.033,5.2318
16.18,4.038,5.2302
16.2,4.043,5.2287
16.22,4.048,5.2271
16.24,4.053,5.2255
16.26,4.058,5.2238
16.28,4.063,5.2224
16.3,4.068,5.2209
16.32,4.073,5.2195
16.34,4.078,5.2181
16.36,4.083,5.2162
16.38,4.088,5.2144
16.4,4.093,5.2126
16.42,4.098,5.2107
16.44,4.103,5.209
16.46,4.108,5.2071
16.48,4.113,5.2052
16.5,4.118,5.2033
16.52,4.123,5.2013
16.54,4.128,5.1996
16.56,4.133,5.1978
16.58,4.138,5.196
16.6,4.143,5.194
16.62,4.148,5.1919
16.64,4.153,5.19
16.66,4.158,5.188
16.68,4.163,5.1858
16.7,4.168,5.1837
16.72,4.173,5.1815
16.74,4.178,5.1799
16.76,4.183,5.1777
16.78,4.188,5.1755
16.8,4.193,5.1735
16.82,4.198,5.1714
16.84,4.203,5.1693
16.86,4.208,5.1672
16.88,4.213,5.1651
16.9,4.218,5.163
16.92,4.223,5.1606
16.94,4.228,5.1585
16.96,4.233,5.1563
16.98,4.238,5.1543
17,4.243,5.1519
17.02,4.248,5.1496
17.04,4.253,5.1472
17.06,4.258,5.1452
17.08,4.263,5.1432
17.1,4.268,5.1411
17.12,4.273,5.1387
17.14,4.278,5.1363
17.16,4.283,5.1341
17.18,4.288,5.1319
17.2,4.293,5.1298
17.22,4.298,5.1275
17.24,4.303,5.125
17.26,4.308,5.1227
17.28,4.313,5.1201
17.3,4.318,5.1178
17.32,4.3229,5.1154
17.34,4.328,5.113
17.36,4.333,5.1109
17.38,4.338,5.1085
17.4,4.343,5.1059
17.42,4.348,5.1035
17.44,4.353,5.1015
17.46,4.358,5.0993
17.48,4.363,5.0967
17.5,4.368,5.0941
17.52,4.373,5.0917
17.54,4.378,5.0893
17.56,4.383,5.0872
17.58,4.388,5.0846
17.6,4.393,5.0821
17.62,4.398,5.0796
17.64,4.403,5.0773
17.66,4.408,5.0749
17.68,4.413,5.0724
17.7,4.418,5.0699
17.72,4.423,5.0675
17.74,4.428,5.065
17.76,4.433,5.0626
17.78,4.438,5.0602
17.8,4.443,5.0578
17.82,4.448,5.0551
17.84,4.453,5.0527
17.86,4.458,5.0502
17.88,4.463,5.0479
17.9,4.468,5.0455
17.92,4.473,5.0429
17.94,4.478,5.0404
17.96,4.483,5.038
17.98,4.488,5.0355
18,4.493,5.0329
18.02,4.498,5.0305
18.04,4.503,5.0283
18.06,4.508,5.0258
18.08,4.513,5.0231
18.1,4.518,5.0207
18.12,4.523,5.0183
18.14,4.528,5.0156
18.16,4.533,5.0131
18.18,4.538,5.0104
18.2,4.543,5.0078
18.22,4.548,5.0052
18.24,4.553,5.0029
18.26,4.558,5.0006
18.28,4.563,4.9981
18.3,4.568,4.9953
18.32,4.573,4.9926
18.34,4.578,4.99
18.36,4.583,4.9876
18.38,4.588,4.9852
18.4,4.593,4.9827
18.42,4.598,4.9803
18.44,4.603,4.9776
18.46,4.608,4.9749
18.48,4.613,4.9723
18.5,4.618,4.9695
18.52,4.623,4.9669
18.54,4.628,4.9645
18.56,4.633,4.9622
18.58,4.638,4.9596
18.6,4.643,4.9571
18.62,4.648,4.9546
18.64,4.653,4.9516
18.66,4.658,4.949
18.68,4.663,4.9465
18.7,4.668,4.9441
18.72,4.673,4.9414
18.74,4.678,4.9388
18.76,4.683,4.9364
18.78,4.688,4.9338
18.8,4.693,4.9312
18.82,4.698,4.9282
18.84,4.703,4.9254
18.86,4.708,4.9231
18.88,4.713,4.9204
18.9,4.718,4.9178
18.92,4.723,4.9151
18.94,4.728,4.9124
18.96,4.733,4.9097
18.98,4.738,4.9074
19,4.743,4.9048
19.02,4.748,4.9019
19.04,4.753,4.899
19.06,4.758,4.8963
19.08,4.763,4.8938
19.1,4.768,4.8913
19.12,4.773,4.8887
19.14,4.778,4.886
19.16,4.783,4.8833
19.18,4.788,4.8806
19.2,4.793,4.8778
19.22,4.798,4.8751
19.24,4.803,4.8722
19.26,4.808,4.8693
19.28,4.813,4.8667
19.3,4.818,4.8645
19.32,4.823,4.8617
19.34,4.828,4.8588
19.36,4.833,4.8559
19.38,4.838,4.8529
19.4,4.843,4.8502
19.42,4.848,4.8475
19.44,4.853,4.8448
19.46,4.858,4.8419
19.48,4.863,4.8391
19.5,4.868,4.8364
19.52,4.873,4.8335
19.54,4.878,4.8305
19.56,4.883,4.8278
19.58,4.888,4.8254
19.6,4.893,4.8225
19.62,4.898,4.8197
19.64,4.903,4.8167
19.66,4.908,4.814
19.68,4.913,4.8111
19.7,4.918,4.8082
19.72,4.923,4.8053
19.74,4.928,4.8023
19.76,4.933,4.7994
19.78,4.938,4.7965
19.8,4.943,4.7938
19.82,4.948,4.791
19.84,4.953,4.7882
19.86,4.958,4.785
19.88,4.963,4.7821
19.9,4.968,4.7791
19.92,4.973,4.7762
19.94,4.978,4.7734
19.96,4.983,4.7706
19.98,4.988,4.7676
20,4.993,4.7643
20.02,4.998,4.7612
20.04,5.003,4.7583
20.06,5.008,4.7554
20.08,5.013,4.7524
20.1,5.018,4.7495
20.12,5.023,4.7465
20.14,5.028,4.7435
20.16,5.033,4.7402
20.18,5.038,4.7372
20.2,5.043,4.7346
20.22,5.048,4.7313
20.24,5.053,4.7282
20.26,5.058,4.7252
20.28,5.063,4.7221
20.3,5.068,4.7191
20.32,5.073,4.7157
20.34,5.078,4.7125
20.36,5.083,4.7096
20.38,5.088,4.7065
20.4,5.093,4.7033
20.42,5.098,4.7
20.44,5.103,4.6968
20.46,5.108,4.6937
20.48,5.113,4.6903
20.5,5.118,4.687
20.52,5.123,4.6838
20.54,5.128,4.6808
20.56,5.133,4.6777
20.58,5.138,4.6745
20.6,5.143,4.6713
20.62,5.148,4.6678
20.64,5.153,4.6644
20.66,5.158,4.661
20.68,5.163,4.6577
20.7,5.168,4.6542
20.72,5.173,4.6509
20.74,5.178,4.6476
20.76,5.183,4.6443
20.78,5.188,4.641
20.8,5.193,4.6378
20.82,5.198,4.6346
20.84,5.203,4.6311
20.86,5.208,4.6273
20.88,5.213,4.6236
20.9,5.218,4.6205
20.92,5.223,4.617
20.94,5.228,4.6137
20.96,5.233,4.6102
20.98,5.238,4.6067
21,5.243,4.6033
21.02,5.248,4.5995
21.04,5.253,4.5959
21.06,5.258,4.5923
21.08,5.263,4.5888
21.1,5.268,4.5852
21.12,5.273,4.5814
21.14,5.278,4.5777
21.16,5.283,4.5742
21.18,5.288,4.5708
21.2,5.293,4.5669
21.22,5.298,4.5631
21.24,5.303,4.5594
21.26,5.308,4.5559
21.28,5.313,4.5523
21.3,5.318,4.5485
21.32,5.323,4.5449
21.34,5.328,4.541
21.36,5.333,4.5372
21.38,5.338,4.5335
21.4,5.3429,4.5296
21.42,5.348,4.5255
21.44,5.353,4.5219
21.46,5.358,4.5183
21.48,5.363,4.5145
21.5,5.368,4.5103
21.52,5.373,4.5065
21.54,5.378,4.5027
21.56,5.383,4.4988
